pmsID,status,depDate,arrDate,insDate,rooms,amount,daily_rates,breakfast,cancel_date,group_name,persons,hotel_id,rateCode_id,roomType_id,source_id,company_agent_id,market_id,package_rates,tracking_id,room_number
46172,Active,2022-08-31,2022-08-28,2022-08-25,1,4038.00,"[3901.5, 4037.5, 4037.5]",1300.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19860,295,None,None,None
46181,Active,2022-08-31,2022-08-30,2022-08-26,1,4590.00,[4590.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,46020,295,None,9779985,None
46257,Active,2022-08-31,2022-08-30,2022-08-30,1,3950.00,[3950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46237,Active,2022-09-01,2022-08-31,2022-08-29,1,3390.00,[3390.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46255,Active,2022-09-01,2022-08-31,2022-08-30,1,3590.00,[3590.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220831-5201-159069828,None
46271,Active,2022-09-01,2022-09-01,2022-08-31,1,3000.00,[3000.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,25278,516,14218,19860,293,None,None,None
46279,Active,2022-09-01,2022-08-31,2022-08-31,1,3690.00,[3690.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
44606,Active,2022-09-02,2022-08-29,2022-05-09,1,5090.00,"[4550.0, 4550.0, 4490.0, 5090.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220829-5201-137639136,None
45591,Active,2022-09-02,2022-08-21,2022-07-19,1,4132.00,"[3372.0, 3467.0, 3505.0, 3752.0, 3790.0, 3315.0, 3372.0, 3410.0, 3562.0, 3790.0, 3847.0, 4132.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220821-5201-150696455,None
45830,Active,2022-09-02,2022-08-28,2022-08-03,1,4029.00,"[3400.0, 3485.0, 3570.0, 3519.0, 4029.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220828-5201-153673966,None
46242,Active,2022-09-02,2022-09-01,2022-08-29,1,3350.00,[3350.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220901-5201-158892744,None
46243,Active,2022-09-02,2022-08-31,2022-08-29,1,3350.00,"[3390.0, 3350.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46281,Active,2022-09-02,2022-09-01,2022-08-31,1,3450.00,[3450.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46304,Active,2022-09-02,2022-09-01,2022-09-01,1,3690.00,[3690.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46162,Active,2022-09-03,2022-09-02,2022-08-25,1,4000.00,[4000.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256935,295,None,20220902-5201-158054838,None
46163,Active,2022-09-03,2022-09-02,2022-08-25,1,4000.00,[4000.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256935,295,None,20220902-5201-158054838,None
46211,Active,2022-09-03,2022-09-02,2022-08-28,1,3290.00,[3290.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220902-5201-158690012,None
46235,Active,2022-09-03,2022-09-02,2022-08-29,1,4550.00,[4550.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,284507890,None
46307,Active,2022-09-03,2022-09-02,2022-09-01,1,3600.00,[3600.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46312,Active,2022-09-03,2022-09-02,2022-09-02,1,3590.00,[3590.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220902-5201-159581169,None
46329,Active,2022-09-03,2022-09-02,2022-09-03,1,3650.00,[3650.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
45902,Active,2022-09-04,2022-09-03,2022-08-09,1,4240.00,[4240.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19852,295,None,20220903-5201-154827766,None
45903,Active,2022-09-04,2022-09-03,2022-08-09,1,4240.00,[4240.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19852,295,None,20220903-5201-154827766,None
46178,Active,2022-09-04,2022-09-03,2022-08-26,1,3183.00,[3182.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256938,295,None,720,None
46216,Active,2022-09-04,2022-08-29,2022-08-28,1,3290.00,"[3590.0, 3590.0, 3390.0, 3250.0, 3290.0, 3290.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46254,Active,2022-09-04,2022-09-03,2022-08-30,1,3390.00,[3390.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20220903-5201-159052938,None
46294,Active,2022-09-04,2022-09-03,2022-09-01,1,4390.00,[4390.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,599050790,None
46313,Active,2022-09-04,2022-09-03,2022-09-02,1,4310.00,[4310.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46320,Active,2022-09-04,2022-09-03,2022-09-02,1,3590.00,[3590.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46072,Active,2022-09-05,2022-09-02,2022-08-19,1,3250.00,"[3490.0, 3290.0, 3250.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46327,Active,2022-09-05,2022-09-04,2022-09-02,1,4290.00,[4290.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,503882141,None
46345,Active,2022-09-05,2022-09-04,2022-09-04,1,3450.00,[3450.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220904-5201-160003959,None
46372,Active,2022-09-07,2022-09-06,2022-09-06,1,5600.00,[5600.0],725.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31081,516,14223,19860,295,None,None,None
46369,Active,2022-09-08,2022-09-07,2022-09-06,1,5390.00,[5390.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220907-5201-160338996,None
46039,Active,2022-09-09,2022-09-06,2022-08-18,1,5640.00,"[5100.0, 5400.0, 5640.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256935,295,None,20220906-5201-156643018,None
46119,Active,2022-09-09,2022-09-06,2022-08-23,1,5079.00,"[4923.0, 5032.2, 5079.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256936,295,None,24247529,None
46197,Active,2022-09-09,2022-09-05,2022-08-27,1,4284.00,"[4165.0, 4250.0, 4250.0, 4284.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220905-5201-158561717,None
46251,Active,2022-09-09,2022-09-06,2022-08-30,1,5340.00,"[4940.0, 4940.0, 5340.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256953,295,None,None,None
46253,Active,2022-09-09,2022-09-06,2022-08-30,1,5340.00,"[4940.0, 4940.0, 5340.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256953,295,None,None,None
46358,Active,2022-09-09,2022-09-08,2022-09-05,1,6640.00,[6640.0],725.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31081,516,14223,256935,295,None,20220907-5201-160161190,None
46037,Active,2022-09-10,2022-09-06,2022-08-18,1,4240.00,"[4700.0, 4500.0, 4940.0, 4240.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19860,295,None,None,None
46117,Active,2022-09-10,2022-09-06,2022-08-23,1,4080.00,"[4199.0, 4335.0, 4369.0, 4080.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220906-5201-157532863,None
46228,Active,2022-09-10,2022-09-09,2022-08-29,1,4140.00,[4140.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256935,295,None,20220909-5201-158792658,None
46380,Active,2022-09-10,2022-09-09,2022-09-06,1,3601.00,[3600.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256938,295,None,720,None
46420,Active,2022-09-10,2022-09-09,2022-09-08,1,4076.00,[4075.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256938,295,None,720,None
46433,Active,2022-09-10,2022-09-09,2022-09-09,1,4850.00,[4850.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
45887,Active,2022-09-11,2022-09-06,2022-08-07,1,3390.00,"[4050.0, 3990.0, 3990.0, 3550.0, 3390.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220906-5201-154529244,None
46398,Active,2022-09-11,2022-09-10,2022-09-07,1,3950.00,[3950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220910-5201-160558578,None
46402,Active,2022-09-11,2022-09-10,2022-09-07,1,3753.00,[3752.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256938,295,None,720,None
46422,Active,2022-09-11,2022-09-10,2022-09-08,1,4600.00,[4600.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256950,295,None,None,None
46436,Active,2022-09-11,2022-09-10,2022-09-09,1,3950.00,[3950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46443,Active,2022-09-11,2022-09-10,2022-09-10,1,4090.00,[4090.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46450,Active,2022-09-11,2022-09-10,2022-09-11,1,4250.00,[4250.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46274,Active,2022-09-12,2022-09-11,2022-08-31,1,3434.00,[3434.0],650.0000000000,2022-09-04,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19852,295,None,20220911-5201-159264752,None
46375,Active,2022-09-12,2022-09-11,2022-09-06,1,3450.00,[3450.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220911-5201-160411140,None
46471,Active,2022-09-13,2022-09-12,2022-09-12,1,4740.00,[4740.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256935,295,None,20220912-5201-161576780,None
46474,Active,2022-09-13,2022-09-12,2022-09-12,1,3850.00,[3850.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220912-5201-161602741,None
46479,Active,2022-09-13,2022-09-12,2022-09-12,1,3850.00,[3850.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
45952,Active,2022-09-15,2022-09-06,2022-08-12,1,4454.00,"[4505.0, 4539.0, 4369.0, 3825.0, 3774.0, 3570.0, 4454.0, 4454.0, 4454.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220906-5201-155424775,None
46273,Active,2022-09-15,2022-09-11,2022-08-31,1,4199.00,"[3434.0, 3859.0, 4165.0, 4199.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19852,295,None,20220911-5201-159264752,None
46415,Active,2022-09-15,2022-09-13,2022-09-08,1,4500.00,"[4500.0, 4500.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,5100,516,14220,296316,292,None,None,None
46476,Active,2022-09-15,2022-09-14,2022-09-12,1,5368.00,[5368.0],1300.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256935,295,None,20220914-5201-161622357,None
46473,Active,2022-09-15,2022-09-12,2022-09-12,1,5640.00,"[4500.0, 5800.0, 5640.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19860,295,None,None,None
46503,Active,2022-09-15,2022-09-15,2022-09-14,1,3000.00,[3000.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,25278,516,14223,19860,293,None,None,None
46144,Active,2022-09-16,2022-09-14,2022-08-24,1,4250.00,"[4290.0, 4250.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220914-5201-157833349,None
46157,Active,2022-09-16,2022-09-12,2022-08-25,1,4250.00,"[3944.0, 4199.0, 4250.0, 4250.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220912-5201-157970920,None
46183,Active,2022-09-16,2022-09-11,2022-08-26,1,4369.00,"[3570.0, 4080.0, 4199.0, 4505.0, 4369.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220911-5201-158393804,None
46453,Active,2022-09-16,2022-09-12,2022-09-11,1,3995.00,"[4029.0, 4335.0, 4250.0, 3995.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220912-5201-161420157,None
46490,Active,2022-09-16,2022-09-15,2022-09-13,1,4390.00,[4390.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220915-5201-161751576,None
46492,Active,2022-09-16,2022-09-13,2022-09-13,1,4450.00,"[5350.0, 5250.0, 4450.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46529,Active,2022-09-16,2022-09-15,2022-09-15,1,4790.00,[4790.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46531,Active,2022-09-16,2022-09-15,2022-09-15,1,4790.00,[4790.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46534,Active,2022-09-16,2022-09-15,2022-09-15,1,4790.00,[4790.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220915-5201-162207096,None
46354,Active,2022-09-17,2022-09-16,2022-09-05,1,3750.00,[3750.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220916-5201-160102078,None
46482,Active,2022-09-17,2022-09-16,2022-09-12,1,3950.00,[3950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220916-5201-161658264,None
46542,Active,2022-09-17,2022-09-16,2022-09-16,1,3650.00,[3650.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220916-5201-162281864,None
46538,Active,2022-09-17,2022-09-16,2022-09-16,1,4950.00,[4950.0],1300.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19860,295,None,None,None
46537,Active,2022-09-17,2022-09-16,2022-09-16,1,3650.00,[3650.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46548,Active,2022-09-17,2022-09-16,2022-09-16,1,3563.00,[3562.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256938,295,None,720,None
46547,Active,2022-09-17,2022-09-16,2022-09-16,1,3000.00,[3000.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,25278,516,14216,19860,293,None,None,None
46493,Active,2022-09-18,2022-09-17,2022-09-13,1,3277.00,[3277.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220917-5201-161797850,None
46560,Active,2022-09-18,2022-09-17,2022-09-17,1,4090.00,[4090.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46561,Active,2022-09-18,2022-09-17,2022-09-17,1,4990.00,[4990.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,564139873,None
46562,Active,2022-09-18,2022-09-17,2022-09-17,1,4990.00,[4990.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,524245687,None
46564,Active,2022-09-18,2022-09-17,2022-09-17,1,3990.00,[3990.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46356,Active,2022-09-19,2022-09-16,2022-09-05,1,3390.00,"[3750.0, 3490.0, 3390.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46477,Active,2022-09-19,2022-09-17,2022-09-12,1,3390.00,"[3490.0, 3390.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46481,Active,2022-09-19,2022-09-18,2022-09-12,1,3390.00,[3390.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220918-5201-161655397,None
46570,Active,2022-09-19,2022-09-18,2022-09-18,1,3290.00,[3290.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46268,Active,2022-09-20,2022-09-19,2022-08-31,1,3981.00,[3981.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220919-5201-159225697,None
46269,Active,2022-09-20,2022-09-19,2022-08-31,1,4190.00,[4190.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220919-5201-159227851,None
46302,Active,2022-09-20,2022-09-19,2022-09-01,1,5300.00,[5300.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256935,295,None,20220919-5201-159455627,None
46323,Active,2022-09-20,2022-09-19,2022-09-02,1,4750.00,[4750.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220919-5201-159665157,None
46573,Active,2022-09-20,2022-09-19,2022-09-19,1,5590.00,[5590.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46598,Active,2022-09-20,2022-09-20,2022-09-20,1,4646.00,[4646.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46606,Active,2022-09-21,2022-09-20,2022-09-20,1,5350.00,[5350.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46610,Active,2022-09-21,2022-09-20,2022-09-21,1,4490.00,[4490.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46603,Active,2022-09-22,2022-09-20,2022-09-20,1,5150.00,"[5350.0, 5150.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
46614,Active,2022-09-22,2022-09-22,2022-09-21,1,3000.00,[3000.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,25278,516,14216,19860,293,None,None,None
46616,Active,2022-09-22,2022-09-21,2022-09-21,1,5150.00,[5150.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46617,Active,2022-09-22,2022-09-21,2022-09-21,1,5150.00,[5150.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46618,Active,2022-09-22,2022-09-21,2022-09-21,1,5800.00,[5800.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19860,295,None,None,None
46180,Active,2022-09-23,2022-09-19,2022-08-26,1,5800.00,"[5700.0, 5840.0, 5800.0, 5800.0]",725.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31081,516,14223,19860,295,None,None,None
46362,Active,2022-09-23,2022-09-18,2022-09-05,1,5529.00,"[4695.0, 6111.0, 5471.0, 5471.0, 5529.0]",725.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31081,516,14223,256935,295,None,20220918-5201-160214748,None
46625,Active,2022-09-23,2022-09-22,2022-09-21,1,4890.00,[4890.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220922-5201-163146357,None
46634,Active,2022-09-23,2022-09-22,2022-09-22,1,4890.00,[4890.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20220922-5201-163220423,None
46640,Active,2022-09-23,2022-09-22,2022-09-22,1,6150.00,[6150.0],1300.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256950,295,None,None,None
46649,Active,2022-09-23,2022-09-22,2022-09-23,1,4290.00,[4290.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
43721,Active,2022-09-24,2022-09-19,2022-03-09,1,4290.00,"[4850.0, 4850.0, 4890.0, 4890.0, 4290.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220918-5201-127585274,None
46601,Active,2022-09-24,2022-09-23,2022-09-20,1,5540.00,[5540.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256937,295,None,776332149,None
46621,Active,2022-09-24,2022-09-23,2022-09-21,1,5540.00,[5540.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256937,295,None,776395646,None
46638,Active,2022-09-24,2022-09-23,2022-09-22,1,3990.00,[3990.0],0E-10,None,None,3,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46657,Active,2022-09-24,2022-09-23,2022-09-23,1,4490.00,[4490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46658,Active,2022-09-24,2022-09-23,2022-09-23,1,4490.00,[4490.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220923-5201-163499838,None
46572,Active,2022-09-25,2022-09-25,2022-09-19,1,4190.00,[4190.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256935,295,None,20220925-5201-162710501,None
46628,Active,2022-09-25,2022-09-24,2022-09-21,1,4200.00,[4200.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,256950,295,None,None,None
46645,Active,2022-09-25,2022-09-24,2022-09-22,1,4050.00,[4050.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
46663,Active,2022-09-25,2022-09-24,2022-09-24,1,4090.00,[4090.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14216,19860,295,None,None,None
46665,Active,2022-09-25,2022-09-24,2022-09-25,1,4090.00,[4090.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14216,19860,295,None,None,None
46664,Active,2022-09-25,2022-09-24,2022-09-24,1,3990.00,[3990.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256938,295,None,720,None
46667,Active,2022-09-26,2022-09-25,2022-09-25,1,4790.00,[4790.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46678,Active,2022-09-27,2022-09-26,2022-09-26,1,4450.00,[4450.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,19860,295,None,None,None
46349,Active,2022-09-28,2022-09-27,2022-09-05,1,4080.00,[4080.0],650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,224561,295,None,20220927-5201-160045226,None
46609,Active,2022-09-28,2022-09-26,2022-09-20,1,4760.00,"[7013.0, 4760.0]",650.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220926-5201-163031034,None
46690,Active,2022-09-28,2022-09-27,2022-09-26,1,4890.00,[4890.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20220927-5201-163883539,None
46468,Active,2022-09-29,2022-09-23,2022-09-12,1,4718.00,"[4208.0, 4072.0, 3902.0, 4497.0, 4667.0, 4718.0]",1300.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256935,295,None,20220923-5201-161543019,None
46528,Active,2022-09-29,2022-09-20,2022-09-15,1,5090.00,"[4950.0, 4750.0, 4750.0, 3950.0, 3790.0, 3990.0, 4850.0, 4990.0, 5090.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256950,295,None,None,None
